Daniel Suarez
Radius Meter Radius Approximation using a circular assumption and splitting interval into 1000 equal parts (for increment).


For X = 7002.5 Average Radius = 56390.7


x(R=56390.7)		f(x,56390.7)
940		1479.87
950		1477.08
960		1474.25
970		1471.39
980		1468.5
990		1465.57
1000		1462.62
1010		1459.63
1020		1456.61
1030		1453.55
1040		1450.47
1050		1447.35
1060		1444.2
1070		1441.01
1080		1437.8
1090		1434.55
1100		1431.26
1110		1427.95
1120		1424.59
1130		1421.21
1140		1417.79
1150		1414.34
1160		1410.86
1170		1407.34
1180		1403.79
1190		1400.2
1200		1396.58
1210		1392.92
1220		1389.23
1230		1385.51
1240		1381.75
1250		1377.96
1260		1374.13
1270		1370.26
1280		1366.37
1290		1362.43
1300		1358.46
1310		1354.46
1320		1350.42
1330		1346.34
1340		1342.23
1350		1338.08
1360		1333.89
1370		1329.67
1380		1325.41
1390		1321.12
1400		1316.79
1410		1312.42
1420		1308.01
1430		1303.57
1440		1299.09
1450		1294.57
1460		1290.02
1470		1285.43
1480		1280.79
1490		1276.12
1500		1271.42
1510		1266.67
1520		1261.89
1530		1257.06
1540		1252.2
1550		1247.3
1560		1242.35
1570		1237.37
1580		1232.35
1590		1227.29
1600		1222.19
1610		1217.05
1620		1211.86
1630		1206.64
1640		1201.38
1650		1196.07
1660		1190.72
1670		1185.34
1680		1179.91
1690		1174.43
1700		1168.92
1710		1163.36
1720		1157.76
1730		1152.12
1740		1146.43
1750		1140.7
1760		1134.93
1770		1129.11
1780		1123.25
1790		1117.34
1800		1111.39
1810		1105.39
1820		1099.35
1830		1093.26
1840		1087.13
1850		1080.95
1860		1074.73
1870		1068.45
1880		1062.14
1890		1055.77
1900		1049.35
1910		1042.89
1920		1036.38
1930		1029.82
1940		1023.22
1950		1016.56
1960		1009.85
1970		1003.09
1980		996.288
1990		989.431
2000		982.522
2010		975.563
2020		968.551
2030		961.488
2040		954.372
2050		947.203
2060		939.98
2070		932.705
2080		925.375
2090		917.99
2100		910.551
2110		903.056
2120		895.505
2130		887.898
2140		880.235
2150		872.514
2160		864.735
2170		856.899
2180		849.003
2190		841.049
2200		833.034
2210		824.96
2220		816.825
2230		808.628
2240		800.37
2250		792.049
2260		783.665
2270		775.217
2280		766.705
2290		758.129
2300		749.487
2310		740.779
2320		732.004
2330		723.161
2340		714.251
2350		705.272
2360		696.223
2370		687.104
2380		677.914
2390		668.652
2400		659.318
2410		649.91
2420		640.428
2430		630.872
2440		621.239
2450		611.53
2460		601.743
2470		591.877
2480		581.932
2490		571.907
2500		561.8
2510		551.611
2520		541.339
2530		530.982
2540		520.539
2550		510.01
2560		499.393
2570		488.687
2580		477.891
2590		467.003
2600		456.023
2610		444.949
2620		433.779
2630		422.513
2640		411.149
2650		399.685
2660		388.12
2670		376.452
2680		364.68
2690		352.803
2700		340.818
2710		328.723
2720		316.518
2730		304.2
2740		291.767
2750		279.217
2760		266.549
2770		253.759
2780		240.847
2790		227.81
2800		214.644
2810		201.349
2820		187.922
2830		174.359
2840		160.659
2850		146.819
2860		132.835
2870		118.705
2880		104.425
2890		89.9933
2900		75.4054
2910		60.658
2920		45.7477
2930		30.6705
2940		15.4227
2950		0
2960		-15.6018
2970		-31.3872
2980		-47.3608
2990		-63.5277
3000		-79.8929
3010		-96.4618
3020		-113.24
3030		-130.234
3040		-147.449
3050		-164.892
3060		-182.571
3070		-200.492
3080		-218.663
3090		-237.093
3100		-255.789
3110		-274.762
3120		-294.021
3130		-313.577
3140		-333.44
3150		-353.623
3160		-374.137
3170		-394.997
3180		-416.218
3190		-437.814
3200		-459.803
3210		-482.202
3220		-505.033
3230		-528.316
3240		-552.074
3250		-576.334
3260		-601.123
3270		-626.472
3280		-652.415
3290		-678.991
3300		-706.24
3310		-734.211
3320		-762.956
3330		-792.536
3340		-823.02
3350		-854.485
3360		-887.025
3370		-920.745
3380		-955.771
3390		-992.255
3400		-1030.38
3410		-1070.37
3420		-1112.51
3430		-1157.17
3440		-1204.82
3450		-1256.14
3460		-1312.07
3470		-1374.09
3480		-1444.65
3490		-1528.59
3500		-1638.38

For X = 5742.5 Average Radius = 3271.7


x(R=3271.7)		f(x,3271.7)
-3500		nan
-3490		nan
-3480		nan
-3470		nan
-3460		nan
-3450		nan
-3440		nan
-3430		nan
-3420		nan
-3410		nan
-3400		nan
-3390		nan
-3380		nan
-3370		nan
-3360		nan
-3350		nan
-3340		nan
-3330		nan
-3320		nan
-3310		nan
-3300		nan
-3290		nan
-3280		nan
-3270		-1462.97
-3260		-1291.98
-3250		-1192.23
-3240		-1114.09
-3230		-1047.73
-3220		-989.093
-3210		-936.028
-3200		-887.23
-3190		-841.839
-3180		-799.252
-3170		-759.026
-3160		-720.824
-3150		-684.384
-3140		-649.497
-3130		-615.992
-3120		-583.728
-3110		-552.586
-3100		-522.466
-3090		-493.283
-3080		-464.962
-3070		-437.439
-3060		-410.655
-3050		-384.562
-3040		-359.115
-3030		-334.273
-3020		-310.001
-3010		-286.266
-3000		-263.039
-2990		-240.294
-2980		-218.006
-2970		-196.152
-2960		-174.713
-2950		-153.67
-2940		-133.004
-2930		-112.701
-2920		-92.7445
-2910		-73.1214
-2900		-53.8184
-2890		-34.8236
-2880		-16.1256
-2870		2.28616
-2860		20.4217
-2850		38.2902
-2840		55.9007
-2830		73.2614
-2820		90.3801
-2810		107.264
-2800		123.921
-2790		140.357
-2780		156.578
-2770		172.59
-2760		188.4
-2750		204.013
-2740		219.433
-2730		234.666
-2720		249.716
-2710		264.588
-2700		279.286
-2690		293.814
-2680		308.177
-2670		322.378
-2660		336.42
-2650		350.308
-2640		364.044
-2630		377.632
-2620		391.074
-2610		404.374
-2600		417.535
-2590		430.559
-2580		443.449
-2570		456.208
-2560		468.837
-2550		481.34
-2540		493.719
-2530		505.976
-2520		518.112
-2510		530.131
-2500		542.034
-2490		553.823
-2480		565.501
-2470		577.068
-2460		588.526
-2450		599.878
-2440		611.125
-2430		622.269
-2420		633.31
-2410		644.252
-2400		655.094
-2390		665.84
-2380		676.489
-2370		687.044
-2360		697.505
-2350		707.874
-2340		718.153
-2330		728.342
-2320		738.443
-2310		748.456
-2300		758.384
-2290		768.226
-2280		777.985
-2270		787.661
-2260		797.255
-2250		806.768
-2240		816.201
-2230		825.555
-2220		834.831
-2210		844.03
-2200		853.153
-2190		862.201
-2180		871.173
-2170		880.073
-2160		888.899
-2150		897.653
-2140		906.336
-2130		914.948
-2120		923.49
-2110		931.963
-2100		940.368
-2090		948.705
-2080		956.974
-2070		965.177
-2060		973.315
-2050		981.387
-2040		989.395
-2030		997.338
-2020		1005.22
-2010		1013.04
-2000		1020.79
-1990		1028.49
-1980		1036.12
-1970		1043.69
-1960		1051.2
-1950		1058.65
-1940		1066.05
-1930		1073.38
-1920		1080.66
-1910		1087.88
-1900		1095.04
-1890		1102.14
-1880		1109.19
-1870		1116.19
-1860		1123.13
-1850		1130.01
-1840		1136.84
-1830		1143.61
-1820		1150.33
-1810		1157
-1800		1163.62
-1790		1170.18
-1780		1176.69
-1770		1183.15
-1760		1189.55
-1750		1195.91
-1740		1202.21
-1730		1208.47
-1720		1214.67
-1710		1220.83
-1700		1226.94
-1690		1232.99
-1680		1239
-1670		1244.96
-1660		1250.87
-1650		1256.74
-1640		1262.55
-1630		1268.32
-1620		1274.05
-1610		1279.72
-1600		1285.35
-1590		1290.94
-1580		1296.47
-1570		1301.97
-1560		1307.41
-1550		1312.82
-1540		1318.17
-1530		1323.49
-1520		1328.75
-1510		1333.98
-1500		1339.16
-1490		1344.3
-1480		1349.39
-1470		1354.44
-1460		1359.45
-1450		1364.41
-1440		1369.34
-1430		1374.22
-1420		1379.06
-1410		1383.85
-1400		1388.61
-1390		1393.32
-1380		1397.99
-1370		1402.63
-1360		1407.22
-1350		1411.77
-1340		1416.28
-1330		1420.75
-1320		1425.18
-1310		1429.57
-1300		1433.91
-1290		1438.23
-1280		1442.5
-1270		1446.73
-1260		1450.92
-1250		1455.07
-1240		1459.19
-1230		1463.27
-1220		1467.3
-1210		1471.3
-1200		1475.26
-1190		1479.19
-1180		1483.07
-1170		1486.92
-1160		1490.73
-1150		1494.51
-1140		1498.24
-1130		1501.94
-1120		1505.6
-1110		1509.23
-1100		1512.82
-1090		1516.37
-1080		1519.88
-1070		1523.36
-1060		1526.8
-1050		1530.21
-1040		1533.58
-1030		1536.92
-1020		1540.22
-1010		1543.48
-1000		1546.71
-990		1549.9
-980		1553.06
-970		1556.18
-960		1559.27
-950		1562.32
-940		1565.33
-930		1568.32
-920		1571.26
-910		1574.18
-900		1577.06
-890		1579.9
-880		1582.71
-870		1585.48
-860		1588.23
-850		1590.93
-840		1593.61
-830		1596.25
-820		1598.85
-810		1601.42
-800		1603.96
-790		1606.47
-780		1608.94
-770		1611.38
-760		1613.78
-750		1616.15
-740		1618.49
-730		1620.8
-720		1623.07
-710		1625.31
-700		1627.52
-690		1629.69
-680		1631.83
-670		1633.94
-660		1636.02
-650		1638.06
-640		1640.07
-630		1642.05
-620		1644
-610		1645.91
-600		1647.79
-590		1649.64
-580		1651.46
-570		1653.24
-560		1655
-550		1656.72
-540		1658.41
-530		1660.06
-520		1661.69
-510		1663.28
-500		1664.85
-490		1666.38
-480		1667.88
-470		1669.34
-460		1670.78
-450		1672.18
-440		1673.56
-430		1674.9
-420		1676.21
-410		1677.49
-400		1678.73
-390		1679.95
-380		1681.14
-370		1682.29
-360		1683.41
-350		1684.5
-340		1685.56
-330		1686.59
-320		1687.59
-310		1688.56
-300		1689.5
-290		1690.4
-280		1691.28
-270		1692.12
-260		1692.93
-250		1693.71
-240		1694.46
-230		1695.18
-220		1695.87
-210		1696.53
-200		1697.16
-190		1697.76
-180		1698.32
-170		1698.86
-160		1699.36
-150		1699.84
-140		1700.28
-130		1700.7
-120		1701.08
-110		1701.43
-100		1701.75
-90		1702.04
-80		1702.3
-70		1702.53
-60		1702.73
-50		1702.9
-40		1703.03
-30		1703.14
-20		1703.22
-10		1703.26
0		1703.28
10		1703.26
20		1703.22
30		1703.14
40		1703.03
50		1702.9
60		1702.73
70		1702.53
80		1702.3
90		1702.04
100		1701.75
110		1701.43
120		1701.08
130		1700.7
140		1700.28
150		1699.84
160		1699.36
170		1698.86
180		1698.32
190		1697.76
200		1697.16
210		1696.53
220		1695.87
230		1695.18
240		1694.46
250		1693.71
260		1692.93
270		1692.12
280		1691.28
290		1690.4
300		1689.5
310		1688.56
320		1687.59
330		1686.59
340		1685.56
350		1684.5
360		1683.41
370		1682.29
380		1681.14
390		1679.95
400		1678.73
410		1677.49
420		1676.21
430		1674.9
440		1673.56
450		1672.18
460		1670.78
470		1669.34
480		1667.88
490		1666.38
500		1664.85
510		1663.28
520		1661.69
530		1660.06
540		1658.41
550		1656.72
560		1655
570		1653.24
580		1651.46
590		1649.64
600		1647.79
610		1645.91
620		1644
630		1642.05
640		1640.07
650		1638.06
660		1636.02
670		1633.94
680		1631.83
690		1629.69
700		1627.52
710		1625.31
720		1623.07
730		1620.8
740		1618.49
750		1616.15
760		1613.78
770		1611.38
780		1608.94
790		1606.47
800		1603.96
810		1601.42
820		1598.85
830		1596.25
840		1593.61
850		1590.93
860		1588.23
870		1585.48
880		1582.71
890		1579.9
900		1577.06
910		1574.18
920		1571.26
930		1568.32
940		1565.33
950		1562.32
960		1559.27
970		1556.18
980		1553.06
990		1549.9
1000		1546.71
1010		1543.48
1020		1540.22
1030		1536.92
1040		1533.58
1050		1530.21
1060		1526.8
1070		1523.36
1080		1519.88
1090		1516.37
1100		1512.82
1110		1509.23
1120		1505.6
1130		1501.94
1140		1498.24
1150		1494.51
1160		1490.73
1170		1486.92
1180		1483.07
1190		1479.19
1200		1475.26
1210		1471.3
1220		1467.3
1230		1463.27
1240		1459.19
1250		1455.07
1260		1450.92
1270		1446.73
1280		1442.5
1290		1438.23
1300		1433.91
1310		1429.57
1320		1425.18
1330		1420.75
1340		1416.28
1350		1411.77
1360		1407.22
1370		1402.63
1380		1397.99
1390		1393.32
1400		1388.61
1410		1383.85
1420		1379.06
1430		1374.22
1440		1369.34
1450		1364.41
1460		1359.45
1470		1354.44
1480		1349.39
1490		1344.3
1500		1339.16
1510		1333.98
1520		1328.75
1530		1323.49
1540		1318.17
1550		1312.82
1560		1307.41
1570		1301.97
1580		1296.47
1590		1290.94
1600		1285.35
1610		1279.72
1620		1274.05
1630		1268.32
1640		1262.55
1650		1256.74
1660		1250.87
1670		1244.96
1680		1239
1690		1232.99
1700		1226.94
1710		1220.83
1720		1214.67
1730		1208.47
1740		1202.21
1750		1195.91
1760		1189.55
1770		1183.15
1780		1176.69
1790		1170.18
1800		1163.62
1810		1157
1820		1150.33
1830		1143.61
1840		1136.84
1850		1130.01
1860		1123.13
1870		1116.19
1880		1109.19
1890		1102.14
1900		1095.04
1910		1087.88
1920		1080.66
1930		1073.38
1940		1066.05
1950		1058.65
1960		1051.2
1970		1043.69
1980		1036.12
1990		1028.49
2000		1020.79
2010		1013.04
2020		1005.22
2030		997.338
2040		989.395
2050		981.387
2060		973.315
2070		965.177
2080		956.974
2090		948.705
2100		940.368
2110		931.963
2120		923.49
2130		914.948
2140		906.336
2150		897.653
2160		888.899
2170		880.073
2180		871.173
2190		862.201
2200		853.153
2210		844.03
2220		834.831
2230		825.555
2240		816.201
2250		806.768
2260		797.255
2270		787.661
2280		777.985
2290		768.226
2300		758.384
2310		748.456
2320		738.443
2330		728.342
2340		718.153
2350		707.874
2360		697.505
2370		687.044
2380		676.489
2390		665.84
2400		655.094
2410		644.252
2420		633.31
2430		622.269
2440		611.125
2450		599.878
2460		588.526
2470		577.068
2480		565.501
2490		553.823
2500		542.034
2510		530.131
2520		518.112
2530		505.976
2540		493.719
2550		481.34
2560		468.837
2570		456.208
2580		443.449
2590		430.559
2600		417.535
2610		404.374
2620		391.074
2630		377.632
2640		364.044
2650		350.308
2660		336.42
2670		322.378
2680		308.177
2690		293.814
2700		279.286
2710		264.588
2720		249.716
2730		234.666
2740		219.433
2750		204.013
2760		188.4
2770		172.59
2780		156.578
2790		140.357
2800		123.921
2810		107.264
2820		90.3801
2830		73.2614
2840		55.9007
2850		38.2902
2860		20.4217
2870		2.28616
2880		-16.1256
2890		-34.8236
2900		-53.8184
2910		-73.1214
2920		-92.7445
2930		-112.701
2940		-133.004
2950		-153.67
2960		-174.713
2970		-196.152
2980		-218.006
2990		-240.294
3000		-263.039
3010		-286.266
3020		-310.001
3030		-334.273
3040		-359.115
3050		-384.562
3060		-410.655
3070		-437.439
3080		-464.962
3090		-493.283
3100		-522.466
3110		-552.586
3120		-583.728
3130		-615.992
3140		-649.497
3150		-684.384
3160		-720.824
3170		-759.026
3180		-799.252
3190		-841.839
3200		-887.23
3210		-936.028
3220		-989.093
3230		-1047.73
3240		-1114.09
3250		-1192.23
3260		-1291.98
3270		-1462.97
3280		nan
3290		nan
3300		nan
3310		nan
3320		nan
3330		nan
3340		nan
3350		nan
3360		nan
3370		nan
3380		nan
3390		nan
3400		nan
3410		nan
3420		nan
3430		nan
3440		nan
3450		nan
3460		nan
3470		nan
3480		nan
3490		nan
3500		nan

For X = 5585 Average Radius = 3073.4


x(R=3073.4)		f(x,3073.4)
-3500		nan
-3490		nan
-3480		nan
-3470		nan
-3460		nan
-3450		nan
-3440		nan
-3430		nan
-3420		nan
-3410		nan
-3400		nan
-3390		nan
-3380		nan
-3370		nan
-3360		nan
-3350		nan
-3340		nan
-3330		nan
-3320		nan
-3310		nan
-3300		nan
-3290		nan
-3280		nan
-3270		nan
-3260		nan
-3250		nan
-3240		nan
-3230		nan
-3220		nan
-3210		nan
-3200		nan
-3190		nan
-3180		nan
-3170		nan
-3160		nan
-3150		nan
-3140		nan
-3130		nan
-3120		nan
-3110		nan
-3100		nan
-3090		nan
-3080		nan
-3070		-1139.11
-3060		-996.956
-3050		-905.106
-3040		-831.769
-3030		-768.968
-3020		-713.212
-3010		-662.602
-3000		-615.967
-2990		-572.523
-2980		-531.717
-2970		-493.142
-2960		-456.484
-2950		-421.499
-2940		-387.991
-2930		-355.8
-2920		-324.793
-2910		-294.859
-2900		-265.903
-2890		-237.845
-2880		-210.613
-2870		-184.146
-2860		-158.39
-2850		-133.298
-2840		-108.826
-2830		-84.9374
-2820		-61.5975
-2810		-38.7754
-2800		-16.4431
-2790		5.42474
-2780		26.8515
-2770		47.8584
-2760		68.465
-2750		88.6894
-2740		108.548
-2730		128.057
-2720		147.23
-2710		166.08
-2700		184.62
-2690		202.862
-2680		220.816
-2670		238.493
-2660		255.901
-2650		273.051
-2640		289.951
-2630		306.608
-2620		323.03
-2610		339.224
-2600		355.197
-2590		370.956
-2580		386.506
-2570		401.853
-2560		417.003
-2550		431.961
-2540		446.732
-2530		461.321
-2520		475.731
-2510		489.969
-2500		504.037
-2490		517.939
-2480		531.68
-2470		545.264
-2460		558.692
-2450		571.97
-2440		585.1
-2430		598.085
-2420		610.928
-2410		623.632
-2400		636.201
-2390		648.635
-2380		660.939
-2370		673.114
-2360		685.164
-2350		697.089
-2340		708.893
-2330		720.578
-2320		732.145
-2310		743.597
-2300		754.935
-2290		766.162
-2280		777.279
-2270		788.289
-2260		799.192
-2250		809.99
-2240		820.686
-2230		831.28
-2220		841.775
-2210		852.171
-2200		862.47
-2190		872.674
-2180		882.783
-2170		892.799
-2160		902.724
-2150		912.559
-2140		922.304
-2130		931.961
-2120		941.531
-2110		951.016
-2100		960.416
-2090		969.733
-2080		978.966
-2070		988.119
-2060		997.191
-2050		1006.18
-2040		1015.1
-2030		1023.93
-2020		1032.69
-2010		1041.37
-2000		1049.98
-1990		1058.51
-1980		1066.97
-1970		1075.36
-1960		1083.68
-1950		1091.92
-1940		1100.09
-1930		1108.2
-1920		1116.23
-1910		1124.2
-1900		1132.1
-1890		1139.93
-1880		1147.69
-1870		1155.39
-1860		1163.03
-1850		1170.6
-1840		1178.1
-1830		1185.55
-1820		1192.93
-1810		1200.25
-1800		1207.5
-1790		1214.7
-1780		1221.83
-1770		1228.91
-1760		1235.92
-1750		1242.88
-1740		1249.77
-1730		1256.61
-1720		1263.4
-1710		1270.12
-1700		1276.79
-1690		1283.4
-1680		1289.95
-1670		1296.45
-1660		1302.9
-1650		1309.29
-1640		1315.63
-1630		1321.91
-1620		1328.14
-1610		1334.31
-1600		1340.44
-1590		1346.51
-1580		1352.53
-1570		1358.5
-1560		1364.41
-1550		1370.28
-1540		1376.09
-1530		1381.86
-1520		1387.57
-1510		1393.24
-1500		1398.86
-1490		1404.42
-1480		1409.94
-1470		1415.41
-1460		1420.84
-1450		1426.21
-1440		1431.54
-1430		1436.82
-1420		1442.05
-1410		1447.24
-1400		1452.38
-1390		1457.47
-1380		1462.52
-1370		1467.52
-1360		1472.48
-1350		1477.39
-1340		1482.26
-1330		1487.08
-1320		1491.86
-1310		1496.59
-1300		1501.28
-1290		1505.93
-1280		1510.53
-1270		1515.09
-1260		1519.61
-1250		1524.08
-1240		1528.51
-1230		1532.9
-1220		1537.24
-1210		1541.55
-1200		1545.81
-1190		1550.03
-1180		1554.21
-1170		1558.35
-1160		1562.44
-1150		1566.5
-1140		1570.51
-1130		1574.49
-1120		1578.42
-1110		1582.31
-1100		1586.17
-1090		1589.98
-1080		1593.75
-1070		1597.49
-1060		1601.18
-1050		1604.84
-1040		1608.45
-1030		1612.03
-1020		1615.56
-1010		1619.06
-1000		1622.52
-990		1625.95
-980		1629.33
-970		1632.67
-960		1635.98
-950		1639.25
-940		1642.48
-930		1645.68
-920		1648.83
-910		1651.95
-900		1655.03
-890		1658.08
-880		1661.08
-870		1664.05
-860		1666.99
-850		1669.88
-840		1672.74
-830		1675.56
-820		1678.35
-810		1681.1
-800		1683.81
-790		1686.49
-780		1689.13
-770		1691.74
-760		1694.31
-750		1696.84
-740		1699.34
-730		1701.81
-720		1704.23
-710		1706.63
-700		1708.98
-690		1711.3
-680		1713.59
-670		1715.84
-660		1718.06
-650		1720.24
-640		1722.39
-630		1724.5
-620		1726.57
-610		1728.62
-600		1730.62
-590		1732.6
-580		1734.54
-570		1736.44
-560		1738.31
-550		1740.15
-540		1741.95
-530		1743.72
-520		1745.45
-510		1747.15
-500		1748.82
-490		1750.45
-480		1752.05
-470		1753.61
-460		1755.14
-450		1756.64
-440		1758.1
-430		1759.53
-420		1760.93
-410		1762.29
-400		1763.62
-390		1764.92
-380		1766.18
-370		1767.41
-360		1768.6
-350		1769.77
-340		1770.9
-330		1771.99
-320		1773.06
-310		1774.09
-300		1775.08
-290		1776.05
-280		1776.98
-270		1777.88
-260		1778.74
-250		1779.58
-240		1780.38
-230		1781.14
-220		1781.88
-210		1782.58
-200		1783.25
-190		1783.88
-180		1784.48
-170		1785.05
-160		1785.59
-150		1786.1
-140		1786.57
-130		1787.01
-120		1787.42
-110		1787.79
-100		1788.13
-90		1788.44
-80		1788.72
-70		1788.96
-60		1789.17
-50		1789.35
-40		1789.5
-30		1789.61
-20		1789.7
-10		1789.74
0		1789.76
10		1789.74
20		1789.7
30		1789.61
40		1789.5
50		1789.35
60		1789.17
70		1788.96
80		1788.72
90		1788.44
100		1788.13
110		1787.79
120		1787.42
130		1787.01
140		1786.57
150		1786.1
160		1785.59
170		1785.05
180		1784.48
190		1783.88
200		1783.25
210		1782.58
220		1781.88
230		1781.14
240		1780.38
250		1779.58
260		1778.74
270		1777.88
280		1776.98
290		1776.05
300		1775.08
310		1774.09
320		1773.06
330		1771.99
340		1770.9
350		1769.77
360		1768.6
370		1767.41
380		1766.18
390		1764.92
400		1763.62
410		1762.29
420		1760.93
430		1759.53
440		1758.1
450		1756.64
460		1755.14
470		1753.61
480		1752.05
490		1750.45
500		1748.82
510		1747.15
520		1745.45
530		1743.72
540		1741.95
550		1740.15
560		1738.31
570		1736.44
580		1734.54
590		1732.6
600		1730.62
610		1728.62
620		1726.57
630		1724.5
640		1722.39
650		1720.24
660		1718.06
670		1715.84
680		1713.59
690		1711.3
700		1708.98
710		1706.63
720		1704.23
730		1701.81
740		1699.34
750		1696.84
760		1694.31
770		1691.74
780		1689.13
790		1686.49
800		1683.81
810		1681.1
820		1678.35
830		1675.56
840		1672.74
850		1669.88
860		1666.99
870		1664.05
880		1661.08
890		1658.08
900		1655.03
910		1651.95
920		1648.83
930		1645.68
940		1642.48
950		1639.25
960		1635.98
970		1632.67
980		1629.33
990		1625.95
1000		1622.52
1010		1619.06
1020		1615.56
1030		1612.03
1040		1608.45
1050		1604.84
1060		1601.18
1070		1597.49
1080		1593.75
1090		1589.98
1100		1586.17
1110		1582.31
1120		1578.42
1130		1574.49
1140		1570.51
1150		1566.5
1160		1562.44
1170		1558.35
1180		1554.21
1190		1550.03
1200		1545.81
1210		1541.55
1220		1537.24
1230		1532.9
1240		1528.51
1250		1524.08
1260		1519.61
1270		1515.09
1280		1510.53
1290		1505.93
1300		1501.28
1310		1496.59
1320		1491.86
1330		1487.08
1340		1482.26
1350		1477.39
1360		1472.48
1370		1467.52
1380		1462.52
1390		1457.47
1400		1452.38
1410		1447.24
1420		1442.05
1430		1436.82
1440		1431.54
1450		1426.21
1460		1420.84
1470		1415.41
1480		1409.94
1490		1404.42
1500		1398.86
1510		1393.24
1520		1387.57
1530		1381.86
1540		1376.09
1550		1370.28
1560		1364.41
1570		1358.5
1580		1352.53
1590		1346.51
1600		1340.44
1610		1334.31
1620		1328.14
1630		1321.91
1640		1315.63
1650		1309.29
1660		1302.9
1670		1296.45
1680		1289.95
1690		1283.4
1700		1276.79
1710		1270.12
1720		1263.4
1730		1256.61
1740		1249.77
1750		1242.88
1760		1235.92
1770		1228.91
1780		1221.83
1790		1214.7
1800		1207.5
1810		1200.25
1820		1192.93
1830		1185.55
1840		1178.1
1850		1170.6
1860		1163.03
1870		1155.39
1880		1147.69
1890		1139.93
1900		1132.1
1910		1124.2
1920		1116.23
1930		1108.2
1940		1100.09
1950		1091.92
1960		1083.68
1970		1075.36
1980		1066.97
1990		1058.51
2000		1049.98
2010		1041.37
2020		1032.69
2030		1023.93
2040		1015.1
2050		1006.18
2060		997.191
2070		988.119
2080		978.966
2090		969.733
2100		960.416
2110		951.016
2120		941.531
2130		931.961
2140		922.304
2150		912.559
2160		902.724
2170		892.799
2180		882.783
2190		872.674
2200		862.47
2210		852.171
2220		841.775
2230		831.28
2240		820.686
2250		809.99
2260		799.192
2270		788.289
2280		777.279
2290		766.162
2300		754.935
2310		743.597
2320		732.145
2330		720.578
2340		708.893
2350		697.089
2360		685.164
2370		673.114
2380		660.939
2390		648.635
2400		636.201
2410		623.632
2420		610.928
2430		598.085
2440		585.1
2450		571.97
2460		558.692
2470		545.264
2480		531.68
2490		517.939
2500		504.037
2510		489.969
2520		475.731
2530		461.321
2540		446.732
2550		431.961
2560		417.003
2570		401.853
2580		386.506
2590		370.956
2600		355.197
2610		339.224
2620		323.03
2630		306.608
2640		289.951
2650		273.051
2660		255.901
2670		238.493
2680		220.816
2690		202.862
2700		184.62
2710		166.08
2720		147.23
2730		128.057
2740		108.548
2750		88.6894
2760		68.465
2770		47.8584
2780		26.8515
2790		5.42474
2800		-16.4431
2810		-38.7754
2820		-61.5975
2830		-84.9374
2840		-108.826
2850		-133.298
2860		-158.39
2870		-184.146
2880		-210.613
2890		-237.845
2900		-265.903
2910		-294.859
2920		-324.793
2930		-355.8
2940		-387.991
2950		-421.499
2960		-456.484
2970		-493.142
2980		-531.717
2990		-572.523
3000		-615.967
3010		-662.602
3020		-713.212
3030		-768.968
3040		-831.769
3050		-905.106
3060		-996.956
3070		-1139.11
3080		nan
3090		nan
3100		nan
3110		nan
3120		nan
3130		nan
3140		nan
3150		nan
3160		nan
3170		nan
3180		nan
3190		nan
3200		nan
3210		nan
3220		nan
3230		nan
3240		nan
3250		nan
3260		nan
3270		nan
3280		nan
3290		nan
3300		nan
3310		nan
3320		nan
3330		nan
3340		nan
3350		nan
3360		nan
3370		nan
3380		nan
3390		nan
3400		nan
3410		nan
3420		nan
3430		nan
3440		nan
3450		nan
3460		nan
3470		nan
3480		nan
3490		nan
3500		nan

For X = 5427.5 Average Radius = 2904.8


x(R=2904.8)		f(x,2904.8)
-3500		nan
-3490		nan
-3480		nan
-3470		nan
-3460		nan
-3450		nan
-3440		nan
-3430		nan
-3420		nan
-3410		nan
-3400		nan
-3390		nan
-3380		nan
-3370		nan
-3360		nan
-3350		nan
-3340		nan
-3330		nan
-3320		nan
-3310		nan
-3300		nan
-3290		nan
-3280		nan
-3270		nan
-3260		nan
-3250		nan
-3240		nan
-3230		nan
-3220		nan
-3210		nan
-3200		nan
-3190		nan
-3180		nan
-3170		nan
-3160		nan
-3150		nan
-3140		nan
-3130		nan
-3120		nan
-3110		nan
-3100		nan
-3090		nan
-3080		nan
-3070		nan
-3060		nan
-3050		nan
-3040		nan
-3030		nan
-3020		nan
-3010		nan
-3000		nan
-2990		nan
-2980		nan
-2970		nan
-2960		nan
-2950		nan
-2940		nan
-2930		nan
-2920		nan
-2910		nan
-2900		-869.14
-2890		-743.208
-2880		-657.297
-2870		-587.773
-2860		-527.866
-2850		-474.49
-2840		-425.928
-2830		-381.109
-2820		-339.31
-2810		-300.016
-2800		-262.846
-2790		-227.506
-2780		-193.765
-2770		-161.44
-2760		-130.378
-2750		-100.453
-2740		-71.5603
-2730		-43.6087
-2720		-16.5212
-2710		9.7695
-2700		35.3219
-2690		60.1878
-2680		84.4127
-2670		108.037
-2660		131.098
-2650		153.629
-2640		175.657
-2630		197.212
-2620		218.316
-2610		238.992
-2600		259.262
-2590		279.143
-2580		298.653
-2570		317.808
-2560		336.623
-2550		355.111
-2540		373.287
-2530		391.16
-2520		408.744
-2510		426.047
-2500		443.081
-2490		459.854
-2480		476.374
-2470		492.651
-2460		508.692
-2450		524.503
-2440		540.093
-2430		555.467
